description,y_pred,y_conf,y_true
Removal of defibrillator electrodes,Moderate-High,0.45387354,4
Removal of entire elbow joint lining using an endoscope,High,0.98133886,4
Removal of blood clot and portion of artery of groin,High,0.74864316,4
Creation of sling around bladder canal (urethra) to control leakage using an endoscope,Moderate-High,0.7075382,4
Open treatment of broken nasal and eye bones,High,0.93257034,4
"Closure of abnormal drainage tract from rectum into vagina with creation of large bowel opening, open abdominal procedure",Moderate-High,0.38007954,4
Reduction of size of upper stomach,High,0.75535876,4
Open treatment of broken eye socket bone with implant,High,0.8836513,4
Removal of transplanted donor pancreas,High,0.9019657,4
Removal of an extra urinary duct (ureter),High,0.3174226,4
Vaginal removal of uterus and vagina,Moderate-High,0.7785786,4
Removal and replacement of brain and spinal fluid shunt system,Very-High,0.5901028,4
Open treatment of broken bones of face and head,High,0.72054183,4
"Incision of small bowel for exploration, biopsy, or foreign body removal",Moderate-Low,0.9573794,4
Repair of shoulder joint,High,0.83689094,4
Removal of total lymph nodes of both sides of pelvis and abdominal lymph node biopsy using an endoscope,Very-High,0.7431411,4
Obstetrical pre- and postpartum care and vaginal delivery,High,0.8746529,4
Reconstruction of conjunctiva,High,0.56779397,4
Removal and repair of large bone defect of shin or ankle using an endoscope,High,0.87859416,4
Creation of nerve and blood vessel skin graft,Very-High,0.5174212,4
"Release of tissues of palm, accessed through the skin",High,0.8488434,4
Reconstruction of dislocating knee cap,High,0.75275093,4
Relocation of muscle of shoulder or upper arm,High,0.6160641,4
Stomach procedure using an endoscope,Moderate-High,0.39522827,4
Removal of loose or foreign body of elbow using an endoscope,High,0.9817228,4
Repair of paraesophageal hernia,High,0.9029102,4
Partial removal of wrist joint lining using an endoscope,High,0.96533746,4
Reattachment of nasal and eye socket ligament,High,0.51795536,4
Fusion of multiple foot joints,High,0.8604254,4
Repair of injury to muscle separating the chest and abdominal cavities,High,0.9909791,4
Release of intestinal scar tissue,High,0.8564368,4
Insertion of implantable arterial infusion pump,Moderate-Low,0.5865679,4
Removal of lymph nodes at groin,High,0.38534665,4
Removal of growth of peripheral nerve or nerve lining,High,0.60789233,4
Reconstruction and (larger than 5 centimeter in diameter) graft of skull bone defect,High,0.9629267,4
"Removal of tissue and/or bone at elbow, open procedure",High,0.90906566,4
Open treatment of broken shin bone with plate or screws,High,0.95236003,4
Reconstruction of abnormal toe,Moderate-Low,0.52708,4
Revision of attachment of stomach and small bowel,Very-High,0.53149027,4
Incision and exploration of chest cavity,Moderate-High,0.56943566,4
Repair of upper eyelid muscle to correct drooping or paralysis,High,0.90763944,4
Repair of traumatic tear in lung and/or control of bleeding,High,0.88846785,4
Insertion of intravascular stents in neck artery with radiological supervision and interpretation,High,0.778034,4
Incision to repair upper arm bone,Moderate-High,0.4943919,4
Removal of bladder and lymph nodes on both sides of pelvis,Very-High,0.5200075,4
Removal of ribs,Very-High,0.33869755,4
Bone graft of upper thigh bone and hip joint,High,0.44735134,4
Procedure on abdomen using an endoscope,Moderate-Low,0.4109945,4
Complicated repair of the scrotum,High,0.97884095,4
"Incision of multiple tendons of thigh or hamstring muscles, accessed through the skin",Moderate-Low,0.6229509,4
Connection of urinary duct (ureter) to kidney,High,0.8395815,4
Partial removal of collar bone at shoulder using an endoscope,High,0.7925097,4
Removal or scraping of cyst or growth of either bone of lower leg with donor bone graft,High,0.5718853,4
"Insertion of intravascular stents in artery (except lower extremity, cervical carotid, extracranial vertebral or intrathoracic carotid, intracranial, or coronary), open or accessed through the skin, with radiological supervision and interpretation",High,0.97675097,4
Open treatment of shoulder dislocation and broken upper arm bone,High,0.920939,4
Connection to bladder of lower portion of urinary duct (ureter),High,0.48828998,4
Removal of malignant growth of lower jaw bone,Very-High,0.34444115,4
"Injections of both sides of sacrum for enlargement, 2 or more needles, accessed through the skin",Very-High,0.7200509,4
Anesthesia for amputation of leg including pelvic bone,Moderate-High,0.40418246,4
"Incision and drainage of kidney abscess, open procedure",Moderate-Low,0.44397023,4
Removal of dead or infected finger joint tissue using an endoscope,High,0.78393817,4
Shortening of one of the forearm bones,High,0.82020926,4
Suture repair of great vessels and heart on heart-lung machine,High,0.8951293,4
Repair of abnormal drainage tract between two nasal sinuses,High,0.89319015,4
"Skin graft of face, scalp, eyelids, mouth, neck, ears, eye region, genitals, hands, feet, and/or multiple fingers or toes (first 100 sq cm or less, or 1% body area of infants and children)",Moderate-High,0.5607056,4
Plastic repair of salivary duct,Moderate-High,0.42942634,4
Revision of shunts to bypass blood flow to liver using imaging guidance,Very-High,0.61427784,4
Suture of facial nerve at temple,High,0.9735241,4
Tongue or floor of mouth procedure,Moderate-High,0.48836753,4
Diagnostic examination of jaw joint using an endoscope,High,0.60371333,4
Incision of tear duct using an endoscope,Moderate-High,0.5659394,4
Open treatment of dislocated hand joint,Moderate-High,0.8755217,4
Shortening or advancement of upper eyelid muscle to correct drooping or paralysis,High,0.8452754,4
Placement of spinal cord graft,High,0.84427094,4
Removal of air sac of lung using an endoscope,High,0.9661709,4
"Insertion of drain from pancreatic cyst into abdominal cavity, open procedure",Moderate-High,0.47553447,4
Repair of joint of hand bone and finger,High,0.96878964,4
Incision of gallbladder cyst with creation of drainage tract from bile duct in liver to small bowel,High,0.8917217,4
Placement of graft to repair abnormal heart artery,High,0.90135235,4
Repair of non-healed foot bone,High,0.6668302,4
Repair of trapped incisional hernia using an endoscope,High,0.93153656,4
Repair of finger tendon,High,0.6614846,4
Removal of bone defect of shin and/or ankle using an endoscope,High,0.8220553,4
Removal of bone cyst or growth of hip or pelvic bone,Moderate-High,0.48351097,4
Release of ear bone,High,0.3621213,4
Relocation of nerve and muscle to restore voice box function,Low,0.64864683,4
Removal (5 centimeters or greater) muscle growth of thigh or knee,Moderate-High,0.5869337,4
Radiological supervision and interpretation of repair of artery bifurcation of one groin with prosthesis,Low,0.6390948,4
Partial removal of bone and/or release of middle spinal cord or spinal nerves,High,0.46372074,4
Complete removal of inside lining of chest cavity and lung using an endoscope,High,0.93402123,4
Abdominal removal of uterus (greater than 250 grams) using an endoscope,High,0.98098856,4
Closure of abnormal drainage tract from stomach to large bowel,High,0.5038723,4
Severing of vagus nerve to stomach,High,0.74012566,4
Removal of lip with skin flap repair,High,0.7314744,4
Removal of joint joining rib and spine bone,Very-High,0.8711258,4
Open treatment of broken and dislocated wrist bone,High,0.6376284,4
Partial removal of stomach,High,0.3403029,4
Examination of spleen using an endoscope,Moderate-Low,0.47110003,4
Transplant of tendon to palm,High,0.97521544,4
Partial reconstruction of lower jaw or cheek bone with insertion of implant,Very-High,0.8699926,4
Repair of rectal wound,High,0.5617959,4
Removal or scraping of finger bone cyst or growth with bone graft,High,0.5605789,4
Replacement of tissue expander with permanent prosthesis,Very-High,0.7356593,4
Removal of collar bone,Very-High,0.32377177,4
Removal of growth of finger joint,Moderate-High,0.46820042,4
Fusion of ankle joint using an endoscope,High,0.9840246,4
Removal (less than 5 centimeters) tissue growth in abdominal wall,High,0.7061845,4
Partial removal of collar bone at shoulder using an endoscope,High,0.7925097,4
Repair of knee cap with insertion of prosthesis,High,0.9319205,4
Removal of uterine muscle tumor using an endoscope,Moderate-High,0.35819396,4
Creation of brain fluid drainage shunt,Very-High,0.8481155,4
Decompression of eye bone using an endoscope,High,0.8515692,4
Abdominal removal of uterus and cervix with repair of vaginal defect,High,0.49092677,4
Repair of blood vessel of leg with vein graft,High,0.7779855,4
Repair of bulging (aneurysm) or tear in abdominal aorta,High,0.8927456,4
Repair of thigh bone with insertion of stabilizing fixation,High,0.95837003,4
Repair of spinal fluid leak,High,0.9362258,4
Open treatment of broken of lower forearm bone or growth plate separation with insertion of hardware,High,0.8277526,4
Spleen procedure using an endoscope,High,0.95129246,4
Open treatment of broken bones of face and head and/or insertion of hardware,High,0.56403446,4
Partial removal of shin bone,High,0.8006184,4
Bypass of diseased or blocked artery (lower leg to opposite lower leg artery),High,0.99542147,4
Removal (less than 3 centimeters) tissue growth at forearm and/or wrist,Moderate-High,0.5595587,4
Physiological support for harvesting of organs,High,0.80834675,4
Removal of elbow or upper forearm bone cyst or growth,High,0.6810586,4
Vaginal removal of uterus and vagina,Moderate-High,0.7785786,4
Correction of claw finger,High,0.83614266,4
Creation of eye fluid drainage tract,High,0.65021545,4
"Incision of the bladder canal (urethra) using an endoscope, male",Moderate-Low,0.9270871,4
Partial removal of small bowel,High,0.48920372,4
Removal (5 centimeters or greater) muscle growth of leg or ankle,Moderate-High,0.7655381,4
Incision of ear canal with release of scar tissue,Moderate-High,0.49065477,4
"Anesthesia for procedure on heart and great blood vessels on heart-lung machine, younger than 1 year of age",High,0.8317748,4
Repair of eardrum and ear canal with incision of mastoid bone,High,0.5035107,4
Removal of lymph nodes at groin and pelvis,High,0.7727354,4
Removal of vaginal and surrounding tissue,High,0.64752877,4
Repair of hernia of muscle at esophagus and stomach using an endoscope,High,0.6890027,4
Removal of kidney and partial removal of urinary duct (ureter) using an endoscope,High,0.9417906,4
Transplantation of stem cells to cornea,High,0.98522437,4
Realignment of the eye with repair of two or more vertical muscles,High,0.9775198,4
Removal of blood clot and portion of artery of neck,High,0.7496471,4
Examination of lung with removal of lung lobe using an endoscope,Moderate-Low,0.57447624,4
Partial removal of urinary duct (ureter) with connection to opposite urinary duct,High,0.8315968,4
Repair of upper leg vein valve,High,0.64067864,4
Open treatment of collar bone broken,High,0.52013797,4
"Drainage of abscess of upper or middle spine, open chest procedure",Moderate-High,0.35660094,4
Anesthesia for surgery on mouth,Moderate-Low,0.8984316,4
Partial removal of forearm bone,High,0.55803746,4
Partial removal of external female genitals and surrounding lymph nodes on one of the groin,Very-High,0.6465219,4
Repair of non-healed fracture of shin bone,High,0.9715152,4
Removal of dead elbow bone,Moderate-High,0.5387184,4
Incision to repair heel bone,High,0.48405516,4
Reconstruction of urinary duct (ureter),High,0.8175491,4
Repair of knee joint and removal of scar tissue using an endoscope,High,0.7915061,4
Open treatment of broken eye socket bone with bone graft,High,0.8636317,4
Repair of paraesophageal hernia with mesh implant,High,0.8463829,4
Repair of forearm and/or wrist tendon or muscle with graft,High,0.8157607,4
Bypass of diseased or blocked artery (groin to upper leg artery),High,0.9839987,4
Repair of blood vessel of abdomen,High,0.52962786,4
"Implantation of peripheral nerve neurostimulator electrodes, accessed through the skin",Very-High,0.46445608,4
Insertion of multi-component inflatable penile prosthesis,High,0.98230827,4
"Repair of anal muscle to correct incontinence, adult",Moderate-High,0.99456304,4
Fusion of thumb,High,0.94467634,4
Incision or removal of ear bone with insertion of prosthesis,High,0.42142263,4
Suture of ulnar nerve (forearm or hand),High,0.71856016,4
Closed treatment of broken jaw bone with manipulation,Moderate-High,0.83962005,4
Anesthesia for removal of adrenal gland,High,0.9497757,4
Removal of pressure sore and lower pelvic bone in preparation of muscle flap or skin graft closure,High,0.8339944,4
Open treatment of broken hand or finger,High,0.8614972,4
"Drainage of liver abscess or cyst, open procedure",High,0.6719804,4
Treatment of broken leg bone with assistance of an endoscope,High,0.97810537,4
Partial removal of upper arm bone,High,0.5653761,4
Release of wrist ligament using an endoscope,High,0.75225663,4
Replacement of tissue expander with permanent prosthesis,Very-High,0.7356593,4
Repair of finger tendon with graft,High,0.9332373,4
Removal of pressure sore at sacrum in preparation of muscle flap or skin graft,High,0.9562409,4
"Incision and drainage of kidney abscess, open procedure",Moderate-Low,0.44397023,4
"Insertion of anterior spinal instrumentation for spinal stabilization, 8 or more vertebral segments",High,0.99251306,4
Anesthesia for procedure on heart and great blood vessels,Moderate-Low,0.40405545,4
Open treatment of broken eye socket bone with implant,High,0.8836513,4
Removal of tissue of palm,High,0.5422312,4
Incision of eye bone to reduce pressure,Moderate-High,0.64530075,4
Removal of elbow joint hardware,Moderate-High,0.43892977,4
Removal of forearm bone cyst or growth with donor bone graft,Moderate-High,0.5293524,4
Plastic repair of vagina for intersex state,Moderate-Low,0.5398891,4
Repair of knee joint using an endoscope,High,0.82659054,4
Repair of finger tendon with graft,High,0.9332373,4
Repair of opening into cochlea,Moderate-Low,0.44685096,4
Removal of cataract with insertion of lens,Moderate-High,0.8489172,4
Endocrine system procedure using an endoscope,Moderate-High,0.6068879,4
Creation of drainage tract from tear sac to the nasal cavity,High,0.629843,4
Reshaping of nasal cartilage,High,0.8247517,4
Suture repair of great vessels of heart and chest,High,0.85270566,4
Incision of pelvic and thigh bone,High,0.6389723,4
Removal of entire shoulder joint lining using an endoscope,High,0.98875123,4
Removal of wrist bone cyst or growth,High,0.685133,4
Removal of implant material from inside the eye,Moderate-High,0.60429585,4
Repair of blood vessel of neck with graft,High,0.79730624,4
Partial removal of nasal sinus,High,0.4650492,4
Incision and repair of bony defect of cheek bone including bony segment reduction,High,0.71608293,4
Removal of eye fluid (vitreous) between the lens and retina,High,0.87371707,4
Insertion of catheters into breast for radiation therapy with or after breast removal using imaging guidance,Moderate-High,0.44569853,4
Repair of esophageal defect with repair of abnormal drainage tract,High,0.78093827,4
Open treatment of broken upper arm bone at elbow,High,0.920088,4
Removal of elbow joint hardware,Moderate-High,0.43892977,4
Reconstruction of upper heart chamber tissue and alteration of electrical pathway using an endoscope,Very-High,0.53148687,4
Removal of lining of lung using an endoscope,High,0.8598332,4
Removal of excessive skin of lower eyelid,High,0.94137555,4
Removal of joint joining rib and spine bone,Very-High,0.8711258,4
Removal of thymus gland using an endoscope,High,0.99741495,4
Removal of malignant growth of stomach,Moderate-High,0.27101928,4
Lengthening of tendon of hand or finger,High,0.6647336,4
Repair of defect of roof of mouth,High,0.8855002,4
Correction of widely-opened upper eyelid,High,0.84513414,4
Connection of lower portion of urinary duct (ureter) to bladder,High,0.72817004,4
Spine procedure,Very-High,0.64190257,4
Removal of kidney and urinary duct (ureter) with partial removal of bladder,High,0.8996927,4
Creation of sling around male bladder canal (urethra) to control leakage,High,0.8514755,4
Transplant or transfer of multiple thigh tendons,High,0.6355508,4
Fusion of multiple foot joints,High,0.8604254,4
Creation of multiple tissue skin graft,High,0.47633505,4
Replacement of lower heart chamber assistive blood flow device,Very-High,0.87751645,4
Transplantation of tissue from one cornea to other cornea,High,0.7763898,4
Lengthening of tendon of hand or finger,High,0.6647336,4
Removal of cyst or growth from sac that covers the heart,Moderate-High,0.4715754,4
Repair of non-healed foot bone,High,0.6668302,4
Insertion of shunts to bypass blood flow to liver using imaging guidance,Very-High,0.5131302,4
Reconstruction of upper arm bone,High,0.7655263,4
Removal of spine bone with severing of nerve roots,Very-High,0.7283859,4
Relocation of tendon of forearm and/or wrist,High,0.59843314,4
Repair of bulging (aneurysm) or tear in abdominal aorta,High,0.8927456,4
Repair of spinal fluid leak into nasal sinus using an endoscope,High,0.9706181,4
Open treatment of broken thigh bone,High,0.89919424,4
Open treatment of broken nasal and cheek bones with wiring of teeth and/or insertion of hardware,High,0.7848948,4
Removal of foreign body in lung,Moderate-Low,0.30995303,4
Fusion of foot joint,High,0.88062054,4
Partial removal of thyroid lobe on one side of the neck plus the same operation on the opposite side of the neck including the tissue in between,Moderate-High,0.7995458,4
Partial removal of bone and/or release of upper spinal cord or spinal nerves,High,0.50705194,4
Relocation of forearm tendon and muscle,Moderate-High,0.50134045,4
Insertion of great vessel graft,High,0.6533337,4
"Transfer of tendon of hand, all four fingers",High,0.5450604,4
Repair of diseased or ruptured bulging (aneurysm) artery of upper thigh,High,0.9766203,4
Removal of foreign body from lining of chest cavity using an endoscope,High,0.5596457,4
"Removal of kidney and partial removal of urinary duct (ureter), open procedure",High,0.9245003,4
Reattachment of shoulder joint capsule,High,0.9725063,4
Removal (less than 5 centimeters) tissue growth of upper arm or elbow,High,0.7990655,4
Amputation of penis and removal of lymph nodes on both sides of the groin,High,0.68896234,4
Incision of tissue of forearm and/or wrist muscle compartment with removal of muscle and/or nerve,High,0.80018574,4
Repair of diseased or ruptured bulging (aneurysm) artery of lower leg,High,0.96876615,4
Tying of major chest artery,Moderate-Low,0.4844624,4
Fusion of ankle joint,High,0.9703062,4
"Catheter based repair of left lower heart (aortic) valve, accessed through the skin",High,0.82988644,4
Open treatment of broken ankle,High,0.58818424,4
Removal of eye contents,High,0.63750005,4
Correction of bunion,High,0.9791753,4
Removal of excessive skin and tissue beneath the skin of leg,High,0.6981431,4
"Destruction of 1 or more growths in one kidney, accessed through the skin",High,0.93295306,4
Repair of thigh bone with insertion of rod,High,0.9723203,4
Plastic revision of prior eye socket and facial bone repair,Very-High,0.95872766,4
Removal of implanted lens in eye,Moderate-High,0.4872718,4
Incision of vagus nerves of stomach using an endoscope,Moderate-High,0.6661633,4
"Evaluation and insertion of catheters for recording, pacing, and attempted induction of abnormal heart rhythm",High,0.83881897,4
Removal or shaving of hip joint socket cartilage using an endoscope,High,0.93802214,4
Open treatment of broken shin bone,High,0.9190249,4
Removal of foreign body or clot protein deposit in lung lining,High,0.9290101,4
Incision and repair of bony defect of cheek bone including bony segment reduction,High,0.71608293,4
Repair of shoulder joint,High,0.83689094,4
Removal or scraping of bone cyst or growth of ankle bone with graft from hip or other bone,Moderate-High,0.5253019,4
Creation of blood flow from left lower heart chamber to aorta,Very-High,0.8787637,4
Removal of growth of ear canal,High,0.35965377,4
Removal of pressure sore and lower pelvic bone with skin graft,High,0.7890783,4
Repair of tendon or muscle of forearm and/or wrist,High,0.78104633,4
Reconstruction of kidney,High,0.757339,4
Repair of webbed finger,High,0.72722876,4
Internal insertion of eye fluid drainage device,Moderate-Low,0.86969084,4
"Placement of stent of biliary duct, accessed through the skin with imaging including radiological supervision and interpretation",Moderate-Low,0.35329625,4
Reconstruction of hip socket and repair of thigh bone using an endoscope,High,0.956243,4
Incision and repositioning of cheek bone,High,0.5408271,4
Repair to increase depth of mouth,Very-High,0.8045745,4
Removal of bone joints between wrist and fingers,Moderate-High,0.8670862,4
Bypass of diseased or blocked artery (arm to arm artery),High,0.9910897,4
Anesthesia for procedure on major lower abdominal wall blood vessels,Moderate-Low,0.7030352,4
Repair of membrane opening of middle to inner ear,High,0.92451847,4
Reattachment of nasal and eye socket ligament,High,0.51795536,4
Removal or scraping of bone cyst or growth of toes,High,0.5293797,4
Repair of finger tendon with graft,High,0.9332373,4
Vaginal delivery after prior cesarean delivery with post-delivery care,High,0.76609993,4
Removal of (2 centimeters or greater) soft tissue growth of face or scalp,Moderate-High,0.81377715,4
Fusion of ankle joint using an endoscope,High,0.9840246,4
Removal of nasal sinus tissue using an endoscope,Very-High,0.579332,4
Partial removal of bone and/or release of upper spinal cord or spinal nerves,High,0.50705194,4
Removal of scar tissue to release tendon of palm or finger,High,0.84869814,4
Open treatment of broken wrist bone,High,0.79643947,4
Suture of hand or foot common sensory nerve,High,0.9801844,4
Repair of diseased or bulging (aneurysm) artery of upper chest or neck,High,0.97236156,4
Fusion of foot joint using an endoscope,High,0.9583559,4
Creation of brain fluid drainage shunt,Very-High,0.8481155,4
Repair of blood vessel of neck,High,0.76302737,4
Destruction of tissue and reconstruction of right lower heart on heart-lung machine,High,0.5641987,4
Incision of hip joint with exploration or removal of loose or foreign body,High,0.6838008,4
"Insertion of stents into vertebral artery via catheter, open or accessed through the skin including radiologic supervision and interpretation",Moderate-Low,0.9217271,4
Removal of rectal tumor using an endoscope,Very-High,0.5533434,4
Repair of bulging (aneurysm) wall or tear in abdominal aorta,High,0.84970844,4
Repair of facial nerve,High,0.68024206,4
Removal of previously transplanted donor kidney,High,0.84661555,4
Removal or re-exploration of parathyroid glands,High,0.48600602,4
Removal of windpipe cartilage growth,Very-High,0.22634101,4
Reconstruction of upper arm bone,High,0.7655263,4
Repair of mucous lining of nasal passage with graft,High,0.9812905,4
Open treatment of broken and/or dislocated upper or lower arm bones at elbow,High,0.83225965,4
Removal of blood clot and portion of artery of upper thigh artery,High,0.930074,4
Removal of growth of pancreas,Very-High,0.73387533,4
Procedure at chest cavity below breast bone,High,0.43135402,4
Removal of kidney stones,High,0.8983857,4
Exploration of spinal fusion,High,0.8696233,4
Insertion of vascular bone graft into wrist bone,Very-High,0.60537606,4
Dilation to improve eye fluid flow,High,0.39459425,4
Bypass of diseased or blocked artery (lower thigh to lower leg artery),High,0.99236065,4
Removal of bladder,Moderate-High,0.39855736,4
Removal of spinal neurostimulator electrodes,Moderate-High,0.3725826,4
Bypass of diseased or blocked artery (upper leg to lower leg artery),High,0.99324566,4
Repair of diseased or bulging (aneurysm) artery of groin,High,0.9816238,4
Anesthesia for procedure on middle spine and spinal cord with 1 lung ventilation,High,0.89224887,4
Repair of finger tendon,High,0.6614846,4
Repair of elbow joint,High,0.733297,4
Incision of finger,Moderate-High,0.37286428,4
Removal of pressure sore and bone at sacrum in preparation of muscle flap or skin graft,High,0.9557895,4
Reattachment of nasal and eye socket ligament,High,0.51795536,4
"Revision of arterial bypass of groin with placement synthetic graft, open procedure",High,0.9501299,4
Repair of ankle joint with prosthesis,High,0.76746845,4
Partial removal of bladder,Moderate-High,0.47166887,4
Drainage or removal of liver duct stone,High,0.7700508,4
Partial removal of ankle joint lining using an endoscope,High,0.9386606,4
Open treatment of broken forearm bone at elbow,High,0.93794525,4
Bypass of diseased or blocked artery (arm to opposite arm artery),High,0.9985305,4
Removal of pancreatic duct stones,High,0.55314744,4
Fusion of hand joint with bone graft,High,0.98860556,4
Removal of abdominal cavity lymph nodes,Very-High,0.45225093,4
Open treatment of hip socket fracture with insertion of hardware,High,0.822802,4
Repair of diseased or bulging (aneurysm) artery of forearm,High,0.9853035,4
Correction of bunion,High,0.9791753,4
Laser destruction of prostate including control of bleeding using an endoscope,High,0.72191423,4
"Fixation of rectum to sacrum, perineal approach",High,0.98465246,4
Creation of eye fluid drainage tract,High,0.65021545,4
Repair of finger tendon using tissue,High,0.95529014,4
Exchange of lens prosthesis,High,0.7996646,4
Partial removal of uterus (greater than 250 grams) with retention of cervix using an endoscope,High,0.4996325,4
Creation of large bowel drainage tract to skin surface,High,0.60754824,4
Repair of shoulder joint,High,0.83689094,4
Open treatment of broken and/or dislocated upper or lower arm bones at elbow,High,0.83225965,4
Reconstruction of urinary duct (ureter),High,0.8175491,4
Correction of bunion,High,0.9791753,4
Removal of eye contents,High,0.63750005,4
Removal or revision of neurostimulator pulse generator or receiver,Moderate-High,0.5558046,4
Suture of pancreatic injury,Moderate-High,0.5027965,4
Suture of stomach laceration,High,0.6481814,4
Repair of bladder and/or bladder canal (urethra),High,0.62197536,4
Anesthesia for bypass graft from groin artery to shoulder or underarm artery,Moderate-High,0.5685466,4
Reconstruction and (up to 5 centimeter in diameter) graft of skull bone defect,High,0.96100855,4
Fusion of wrist joint with bone graft from wrist,High,0.88725626,4
Removal of malignant growth of lower jaw bone,Very-High,0.34444115,4
Repair of hip socket with removal of head of thigh bone,Very-High,0.5907873,4
"Catheter based closure of congenital heart defect with implant, accessed through the skin",Very-High,0.68320674,4
Removal and replacement of infected components of inflatable penile prosthesis,Moderate-High,0.5796313,4
Removal of blood clot and portion of artery of neck,High,0.7496471,4
Reconstruction of lower eyelid by transfer of eyelid tissue from opposite eyelid,High,0.50660294,4
Bypass of diseased or blocked artery (arm to upper leg artery),High,0.9970379,4
Removal of lens material and capsule for dislocated lens,Moderate-High,0.69920576,4
"Removal of kidney and partial removal of urinary duct (ureter), open procedure",High,0.9245003,4
"Repair of tendon, finger and/or hand",High,0.9600639,4
Anesthesia for procedure on blood vessel in brain,Moderate-Low,0.4153311,4
Tying of major artery of the abdomen,Moderate-Low,0.71841747,4
Bypass of diseased or blocked artery (arm to opposite arm artery),High,0.9985305,4
Partial removal of salivary gland growth with release of facial nerve,High,0.81658894,4
Open treatment of growth plate or broken upper arm bone at elbow,High,0.9197325,4
"Suture of large bowel ulcer, defect, wound, injury, or rupture with creation of opening",High,0.84707797,4
Repair of the throat at esophagus,High,0.8184693,4
Relocation of forearm tendons,Moderate-High,0.39396104,4
Removal of growth of ear canal,High,0.35965377,4
Partial removal of stomach,High,0.3403029,4
Laser destruction of eye fluid (vitreous) between the lens and retina,High,0.6114628,4
Anesthesia for procedure on brain patient in sitting position,High,0.98793066,4
Repair of non-healed hand or finger bone,High,0.98563147,4
Suture of wound or injury to windpipe cartilage,Moderate-High,0.45422593,4
Removal of thyroid,High,0.37634107,4
Removal of blood clot and portion of artery of upper thigh artery,High,0.930074,4
Repair of muscle at esophagus and stomach using an endoscope,High,0.5177658,4
Removal of heel bone spur,High,0.4806138,4
Removal of bone with drainage from cavity behind eye,Very-High,0.80021816,4
Fusion of finger joint,High,0.94719374,4
Partial removal of stomach,High,0.3403029,4
Open treatment of broken forearm bone and closed treatment of joint dislocation,High,0.7855496,4
Removal of nerve of hamstring muscle,Moderate-High,0.48487213,4
Closed treatment of broken jaw bone with insertion of hardware or oral splint,Very-High,0.49078822,4
Removal of blood flow assist device and repair of aorta,High,0.41545287,4
Repair non-healed fracture of forearm bones with patient-derived bone graft,Very-High,0.77891785,4
Repair of non-healed fracture of thigh bone,High,0.9386791,4
Removal of excessive skin of upper eyelid,High,0.94974357,4
Transplantation of fetal sac tissue to cornea,High,0.9363774,4
Surgical treatment of broken thigh bone,High,0.9395403,4
Bypass of diseased or blocked artery (arm to opposite arm artery),High,0.9985305,4
Removal of eye contents with insertion of implant,High,0.9903999,4
Release or removal of shoulder scar tissue using an endoscope,High,0.7611019,4
Partial removal of rectum,High,0.36941123,4
Repair of trapped incisional or abdominal hernia,High,0.5157431,4
Removal of membrane from the retina,High,0.3791876,4
Removal of cyst or growth of upper arm bone with donor bone graft,Moderate-High,0.6854055,4
Partial removal of bone and/or release of lower spinal cord or spinal nerves,High,0.59500366,4
"Insertion of stents and blood clot protection device in neck artery, open or accessed through the skin",High,0.85438156,4
Partial removal of shoulder joint lining using an endoscope,High,0.98994875,4
Removal or repair of collar bone and shoulder blade joint,Moderate-High,0.48541927,4
Removal (less than 5 centimeters) tissue growth of back or flank,High,0.9576885,4
Fusion of hand joint,High,0.97840047,4
Removal of eyeball with implant attached to muscles,High,0.9657567,4
"Insertion of intravascular stents in vein, open or accessed through the skin, with radiological supervision and interpretation",High,0.70807534,4
Insertion of permanent ocular prosthesis into orbit with muscle attachment,High,0.77292794,4
Incision or removal of cranial nerve,Moderate-High,0.6268626,4
"Incision of the bladder canal (urethra) using an endoscope, male",Moderate-Low,0.9270871,4
Revision to reshape nasal bones after previous repair,High,0.7137008,4
Repair of abnormal lung vein blood return to left upper heart chamber,High,0.6627592,4
Bypass of diseased or blocked artery (aorta to upper leg artery),High,0.67961794,4
Partial removal of throat,High,0.4428491,4
"Replacement of aortic valve with prosthetic valve, open procedure",Very-High,0.93768543,4
Removal or destruction of growth in nose,Moderate-High,0.6546809,4
Incision to correct foot or ankle bones with patient-derived bone graft,Moderate-High,0.5387009,4
Implantation of corneal ring segments,High,0.98138773,4
Open treatment of ankle dislocation with repair or internal or external hardware,Moderate-High,0.71031773,4
Removal of growth of hand,Moderate-High,0.52902186,4
Anesthesia for procedure on brain,High,0.39289024,4
Fusion of foot joint,High,0.88062054,4
Repair of incisional or abdominal hernia,Moderate-High,0.80107385,4
Removal of gallbladder,Moderate-High,0.3562362,4
"Suture of large bowel ulcer, defect, wound, injury, or rupture",High,0.9425775,4
Incision of voice box to repair thyroid cartilage fracture,High,0.62969434,4
Removal of anterior spinal instrumentation,High,0.54142326,4
Removal of growth of peripheral nerve or nerve lining,High,0.60789233,4
Open treatment of broken wrist,Moderate-High,0.48738295,4
Fusion of part of wrist joint,Very-High,0.837704,4
Transplant of tendon of hand,High,0.9701971,4
Removal of excessive skin of upper eyelid,High,0.94974357,4
Placement of (up to 4 centimeter length) arm or leg nerve graft,High,0.9946536,4
Removal of stomach reduction device and port beneath the skin using an endoscope,High,0.8468872,4
Anesthesia for procedure on esophagus,Moderate-Low,0.87009746,4
"Removal or crushing kidney stone (over 2 centimeters) or insert kidney stent using an endoscope, accessed through the skin",High,0.9066375,4
