description,y_pred,y_conf,y_true
Surgical treatment of broken thigh bone,High,0.8684384,High
Bypass of diseased or blocked artery (arm to opposite arm artery),High,0.99479747,High
Removal of eye contents with insertion of implant,High,0.99656713,High
Release or removal of shoulder scar tissue using an endoscope,High,0.6262898,High
Partial removal of rectum,Moderate-High,0.28168085,High
Repair of trapped incisional or abdominal hernia,Moderate-High,0.7466799,High
Removal of membrane from the retina,High,0.53071094,High
Removal of cyst or growth of upper arm bone with donor bone graft,Moderate-High,0.7650778,High
Partial removal of bone and/or release of lower spinal cord or spinal nerves,Very-High,0.48004413,High
"Insertion of stents and blood clot protection device in neck artery, open or accessed through the skin",Moderate-High,0.55150145,High
Partial removal of shoulder joint lining using an endoscope,High,0.99315214,High
Removal or repair of collar bone and shoulder blade joint,Very-High,0.702275,High
Removal (less than 5 centimeters) tissue growth of back or flank,High,0.7062797,High
Fusion of hand joint,High,0.9731482,High
Removal of eyeball with implant attached to muscles,High,0.9418079,High
"Insertion of intravascular stents in vein, open or accessed through the skin, with radiological supervision and interpretation",Moderate-High,0.64944357,High
Insertion of permanent ocular prosthesis into orbit with muscle attachment,High,0.6496137,High
Incision or removal of cranial nerve,Moderate-High,0.8523796,High
"Incision of the bladder canal (urethra) using an endoscope, male",Moderate-Low,0.97829425,High
Revision to reshape nasal bones after previous repair,High,0.6092547,High
Repair of abnormal lung vein blood return to left upper heart chamber,High,0.7610483,High
Bypass of diseased or blocked artery (aorta to upper leg artery),Very-High,0.55783224,High
Partial removal of throat,High,0.4604237,High
"Replacement of aortic valve with prosthetic valve, open procedure",Very-High,0.82078,High
Removal or destruction of growth in nose,Moderate-Low,0.53522605,High
Incision to correct foot or ankle bones with patient-derived bone graft,Moderate-High,0.53640527,High
Implantation of corneal ring segments,High,0.981309,High
Open treatment of ankle dislocation with repair or internal or external hardware,Moderate-High,0.95244575,High
Removal of growth of hand,Moderate-High,0.6006708,High
Anesthesia for procedure on brain,Moderate-Low,0.35432795,High
Fusion of foot joint,High,0.8876138,High
Repair of incisional or abdominal hernia,Moderate-High,0.91770625,High
Removal of gallbladder,Moderate-High,0.4936225,High
"Suture of large bowel ulcer, defect, wound, injury, or rupture",High,0.6149319,High
Incision of voice box to repair thyroid cartilage fracture,Moderate-High,0.51730955,High
Removal of anterior spinal instrumentation,High,0.51330173,High
Removal of growth of peripheral nerve or nerve lining,Moderate-Low,0.5468716,High
Open treatment of broken wrist,Moderate-High,0.4821887,High
Fusion of part of wrist joint,Very-High,0.6778599,High
Transplant of tendon of hand,High,0.9234138,High
Removal of excessive skin of upper eyelid,High,0.9528808,High
Placement of (up to 4 centimeter length) arm or leg nerve graft,High,0.9980641,High
Removal of stomach reduction device and port beneath the skin using an endoscope,Moderate-High,0.6816095,High
Anesthesia for procedure on esophagus,Moderate-Low,0.773724,High
"Removal or crushing kidney stone (over 2 centimeters) or insert kidney stent using an endoscope, accessed through the skin",High,0.66560143,High
Repair of rectal prolapse with partial removal of lower large bowel using an endoscope,High,0.9717693,High
Partial removal of breast and underarm lymph nodes,High,0.7594468,High
Incision of shin and outer lower leg bones,High,0.6379908,High
Anesthesia for procedure on arteries of lower leg including bypass graft,Moderate-High,0.4739762,High
Creation of brain fluid drainage shunt,Very-High,0.8452305,High
"Catheter based closure of congenital heart defect with implant, accessed through the skin",Very-High,0.60390455,High
Insertion of drainage device and creation of fluid reservoir in front chamber of eye,Moderate-Low,0.9384944,High
"Suture of peripheral nerve, arm or leg, with relocation to new site",High,0.9334583,High
"Anesthesia for open or endoscopic amputation of arm, shoulder blade, and collar bone",Moderate-High,0.8101463,High
Closure of abnormal drainage tract of small bowel,High,0.5408874,High
"Insertion of posterior spinal instrumentation at base of neck for stabilization, 1 interspace",High,0.9584904,High
Insertion of prosthetic material to enlarge lower jaw bone,Very-High,0.46077248,High
Removal of pressure sore and bone at sacrum with skin graft,High,0.94120866,High
"Suture of multiple small bowel ulcers, defects, wounds, injuries, or rupture",High,0.9083035,High
Vaginal removal of uterus and vagina with repair of herniated bowel into rectum or vagina,High,0.9663746,High
Removal of (less than 5 centimeters) tissue growth of pelvis or hip,High,0.5825136,High
Removal of dead or infected foot joint tissue using an endoscope,High,0.4406311,High
Connection of extra urinary duct (ureter) to bladder,High,0.86987895,High
Repair of bladder canal (urethra) and/or lower bladder for incontinence,Moderate-High,0.8814044,High
"Suture of large bowel ulcer, defect, wound, injury, or rupture",High,0.6149319,High
Removal and reconnection of diseased or injured portion of urinary duct (ureter),High,0.9452116,High
Abdominal removal of uterus,Moderate-High,0.5992902,High
Excision of corneal tissue to correct astigmatism,Very-High,0.8931119,High
Repair of the muscle separating the chest and abdominal cavities,High,0.9975297,High
Open treatment of broken and/or dislocated upper or lower arm bones at elbow with implant,High,0.94966334,High
Total removal of breast,Very-High,0.4974692,High
Removal of fluid-filled sac (bursa) of wrist joint lining or forearm tendon,High,0.96957344,High
Cesarean delivery after vaginal delivery attempt due to prior cesarean delivery,High,0.98067904,High
"Removal of thymus gland surrounding lymph nodes, sternal or chest approach",High,0.9141681,High
Incision to repair wrist joint with repair of cartilage,High,0.95419466,High
Repair of stomach outlet muscle and severing of vagus nerve,Moderate-High,0.85316694,High
"Reconstruction of bladder canal (urethra), male",High,0.9600017,High
Release of capsule of ankle joint,Moderate-High,0.7912629,High
Destruction of kidney growths using an endoscope,High,0.7191618,High
Removal of air sac of lung,High,0.8087271,High
Creation of small bowel opening using an endoscope,Moderate-High,0.7199598,High
Incision of nasal sinus with placement of bone graft,High,0.77575123,High
Procedure on abdomen using an endoscope,Moderate-Low,0.40835604,High
Fusion of knee,High,0.8345786,High
Anchoring of biceps tendon,High,0.9390782,High
Removal (3 centimeters or greater) tissue growth of hand or finger,Moderate-High,0.5064504,High
Removal of gallbladder with exploration of common bile duct,High,0.9708958,High
Removal (3 centimeters or greater) tissue growth at forearm and/or wrist,Very-High,0.40092468,High
Repair of knee joint with bone graft and hardware using an endoscope,High,0.772869,High
Tying off congenital blood flow tract defect,Moderate-High,0.98845685,High
Stereotactic treatment of brain growth,Very-High,0.63525105,High
Tying or stapling of perforation at junction of esophagus and stomach,High,0.99412537,High
Repair of blood vessel of neck with graft,High,0.7518111,High
Removal and replacement of inflatable bladder canal (urethra) or bladder neck sphincter,High,0.7906209,High
"Placement of stent of biliary duct, accessed through the skin with imaging including radiological supervision and interpretation",Moderate-High,0.4952496,High
Removal (5 centimeters or greater) tissue growth in abdominal wall,High,0.5277618,High
Exploration of nasal sinus using an endoscope,Moderate-High,0.5691647,High
Repair of bladder canal (urethra) and/or lower bladder for incontinence,Moderate-High,0.8814044,High
"Abdominal removal of uterus (greater than 250 grams), tubes, and/or ovaries using an endoscope",High,0.8939684,High
Incision of nasal sinus,Moderate-High,0.555026,High
Removal of loose or foreign body of shoulder using an endoscope,High,0.98448676,High
Bypass of diseased or blocked artery (neck to brain artery),High,0.8849264,High
Removal (less than 3 centimeters) tissue growth of hand or finger,Moderate-High,0.63683254,High
Removal or shaving of knee joint cartilage using an endoscope,High,0.97169614,High
Incision of shin bone,Moderate-High,0.5155408,High
Partial removal of pancreatic and common bile ducts,High,0.97050786,High
"Exploration of abdomen for postsurgical bleeding, blood clot, or infection",Very-High,0.7946604,High
Reconstruction of lower jaw or cheek bone with implant,Very-High,0.92014986,High
Closure of abnormal drainage tract within small bowel or small to large bowel,High,0.98712766,High
Open treatment of collar bone and shoulder joint dislocation with tissue graft,High,0.7853965,High
Open treatment of hinge of jaw bone fracture,High,0.89912367,High
Bypass of diseased or blocked artery (groin to upper leg artery),High,0.9100923,High
Treatment of broken shin bone,High,0.6362361,High
Realignment of the eye with repair of two horizontal eye muscles,High,0.97099775,High
Open treatment of broken thigh bone,High,0.828981,High
Total removal of thyroid lobe on one side of the neck plus partial removal of thyroid lobe on the opposite side of the neck including the tissue in between,High,0.71913123,High
Repair of ankle joint with revision of prosthesis,High,0.74222994,High
"Repair of torn tendons of shoulder, open procedure",High,0.8926378,High
Transplant of tendon to palm,High,0.9780477,High
Partial removal of bladder,Moderate-High,0.5901026,High
Reconstruction of small bowel opening,High,0.6001795,High
Repair of left upper heart,Very-High,0.64192593,High
Reconstruction of nipple or area around nipple,High,0.7532834,High
Creation of drainage tract from throat to windpipe,Very-High,0.46028507,High
Removal of permanent right heart electrodes and pacemaker,Moderate-High,0.6308227,High
Removal of gallbladder cyst,Moderate-High,0.45148438,High
Control of bleeding in chest using an endoscope,Moderate-Low,0.85732555,High
Placement of multiple nerve sections for grafting,High,0.6857799,High
Removal of growth of sclera,Moderate-High,0.57919717,High
Reinsertion of torn biceps or triceps tendon at elbow,High,0.9999399,High
Lengthening of tendon of hand or finger,High,0.68323314,High
Repair of injury to muscle separating the chest and abdominal cavities,High,0.996951,High
Open treatment of knee dislocation,Moderate-High,0.4372528,High
Suture of muscle separating the chest and abdominal cavities to restore function,High,0.9819224,High
Harvest of patient bone marrow for transplantation,Moderate-Low,0.79825044,High
Abdominal removal of fibroid tumors (greater than 250 grams) of uterus,High,0.9826978,High
Removal and replacement of defibrillator pulse generator,Moderate-High,0.60109895,High
Voice box procedure,Low,0.37832433,High
Upper arm and elbow procedure,High,0.6421746,High
Removal of lens material and capsule for dislocated lens,Moderate-High,0.86336964,High
"Suture of peripheral nerve, arm or leg",High,0.79383385,High
"Insertion of central venous catheter and implanted device for infusion beneath the skin, patient younger than 5 years",Moderate-High,0.41998443,High
Incision through sinus at cheek bone to reach nerves and blood vessels,Very-High,0.98596233,High
Partial removal of stomach,High,0.33386162,High
Correction of bunion,High,0.9784604,High
Repair of conjunctiva,High,0.47305143,High
Repositioning of bone between chin and thyroid,Moderate-High,0.66650873,High
Removal of mammary implant material,High,0.4527148,High
Anesthesia for partial removal of liver or management of bleeding including use of an endoscope,Moderate-High,0.54036033,High
"Balloon dilation of blood vessel in head, accessed through the skin",Moderate-Low,0.38091284,High
Tying common iliac vein (groin vein),High,0.6917917,High
Repair of nerve with graft,High,0.84465384,High
Removal of windpipe cartilage growth,Very-High,0.26953578,High
Repair of non-healed shin bone with insertion of hardware,High,0.9614856,High
Bypass of diseased or blocked artery (upper leg to lower leg artery),High,0.96652025,High
Repair of blood vessel of arm with vein graft,High,0.72911096,High
Removal of dead or infected finger joint tissue using an endoscope,High,0.8226781,High
"Occlusion of head or neck artery, accessed through the skin",Moderate-High,0.41705912,High
Fusion of multiple foot joints,High,0.8647468,High
"Incision, exploration, and removal of foreign body of upper or lower heart chamber on heart-lung machine",High,0.97656393,High
Suture of injured bile duct,High,0.89943707,High
Removal of lower jaw bone,Very-High,0.7460917,High
Transplantation of patient's bone marrow or blood-derived stem cells,High,0.6433934,High
Removal of tendon in hand or finger with rod insertion,High,0.9416733,High
Partial removal of bone and/or release of lower spinal cord or spinal nerves,Very-High,0.48004413,High
Removal of blood clot in vena cava,High,0.9882803,High
Removal of growth of ear canal,Moderate-High,0.46685326,High
Anesthesia for procedure on major abdominal blood vessels,Moderate-High,0.6386415,High
Release and/or relocation of ulnar nerve at elbow,High,0.7474246,High
Repair and repositioning of abnormally positioned duct (ureter),High,0.9939055,High
Repair of windpipe cartilage,High,0.5819733,High
Insertion of intravascular stents in neck artery with radiological supervision and interpretation,High,0.46796533,High
Oral removal of upper jaw bone growth or cyst,High,0.67658836,High
Bypass of diseased or blocked artery (aorta to groin to opposite groin artery),Very-High,0.8064655,High
Removal of permanent right heart electrodes and pacemaker,Moderate-High,0.6308227,High
Revision of large bowel opening and hernia repair,Moderate-High,0.6586239,High
Incision to repair ankle joint bone,Moderate-High,0.51231116,High
Removal of growth of peripheral nerve or nerve lining,Moderate-Low,0.5468716,High
Muscle flap wound repair at head and neck,Very-High,0.656573,High
"Insertion of posterior spinal instrumentation for spinal stabilization, 13 or more vertebral segments",High,0.96637005,High
Bypass graft of neck artery,High,0.58605564,High
Reconstruction of nipple or area around nipple,High,0.7532834,High
"Replacement of aortic valve with prosthetic valve, accessed through the skin",Very-High,0.681403,High
Decompression of eye bone using an endoscope,High,0.7910943,High
Repair of diseased or bulging (aneurysm) artery of upper thigh,High,0.99563015,High
Removal of loose or foreign body of hip joint using an endoscope,High,0.9327135,High
Removal of thyroid,High,0.4907629,High
Revision and replacement of spinal neurostimulator electrodes,Very-High,0.6493174,High
Anesthesia for removal of pelvic bone tumor,Moderate-Low,0.46183112,High
Shortening of one of the forearm bones,High,0.67711514,High
Injection of bone cement into body of middle or lower spine bone accessed through the skin using imaging guidance,High,0.4038834,High
"Removal of membrane from the retina, pars plana approach",Very-High,0.48096296,High
"Insertion of hardware to dislocated hand bone at wrist joint with manipulation, accessed through the skin",Moderate-High,0.8838271,High
Repair to increase depth of mouth,Very-High,0.88362044,High
Partial removal of spine bone and growth at lower spinal column,High,0.78310716,High
Repair of openings in nasal cartilage,High,0.8825698,High
Open treatment of broken jaw or cheek bone,High,0.5567689,High
Complete removal of tongue and surrounding lymph nodes on one side of neck,Very-High,0.9020285,Very-High
Repair of brain covering by tissue or synthetic graft,Very-High,0.7035796,Very-High
Revision of total elbow repair,Very-High,0.69753474,Very-High
Partial removal of liver lobe,High,0.5124755,Very-High
"Destruction of 1 or more bone growths, accessed through the skin",High,0.55895984,Very-High
Removal of bile duct growth,Very-High,0.45358,Very-High
Removal of pituitary gland tumor using an endoscope,Very-High,0.44346267,Very-High
"Insertion of breast prosthesis at time of breast repositioning, removal or reconstruction",High,0.6927749,Very-High
Connection of bile duct to small bowel,Very-High,0.80439526,Very-High
Removal of voice box,Very-High,0.5216921,Very-High
Dilation of nasal sinus using an endoscope,Very-High,0.4414124,Very-High
Repair of diseased or ruptured bulging (aneurysm) artery of abdominal organ,Very-High,0.6826327,Very-High
Removal of sac that covers the heart,High,0.5970422,Very-High
Transplantation of donor bone marrow or blood-derived stem cells,High,0.6418869,Very-High
Incision of vagus nerves of stomach using an endoscope,Moderate-High,0.65916926,Very-High
Reconstruction of bone around spinal canal with release of spinal cord,Very-High,0.9128561,Very-High
"Removal of tongue, floor of mouth, and jaw bone",Very-High,0.47022894,Very-High
Creation of brain fluid drainage shunt,Very-High,0.8452305,Very-High
Aspiration of blood accumulation in brain,Very-High,0.7418601,Very-High
"Occlusion of venous malformations (other than hemorrhage) with radiological supervision and interpretation, roadmapping, and imaging guidance",Very-High,0.98448807,Very-High
"Occlusion of abnormal artery, accessed through the skin",High,0.36653823,Very-High
Replacement and enlargement of left lower heart valve,Very-High,0.9741942,Very-High
Insertion of lower heart chamber blood flow assist device,Low,0.71488905,Very-High
Partial removal of liver lobe,High,0.5124755,Very-High
Revision of artificial upper spine disc,Very-High,0.84625095,Very-High
Removal of excessive skin and tissue beneath the skin of hip,High,0.5031195,Very-High
Connection of urinary duct (ureter) to small bowel with creation of opening,Very-High,0.9300402,Very-High
Removal of growth of upper arm bone,Moderate-High,0.66744065,Very-High
Enlargement of blood outflow tract in right lower heart chamber,Very-High,0.6712551,Very-High
Placement of multiple (up to 4 centimeter length) arm or leg nerve grafts,High,0.98826796,Very-High
Repair of narrowing of pulmonary (lung) artery on heart-lung machine,Very-High,0.6759441,Very-High
Repair of lower jaw bone with bone graft,Very-High,0.78302985,Very-High
"Excision of blood clot and/or infusion to dissolve blood clot and balloon dilation of dialysis segment, accessed through the skin, with imaging including radiological supervision and interpretation",High,0.64396507,Very-High
Repair of shoulder socket cartilage using an endoscope,High,0.9766309,Very-High
Excision of lobe of brain,Very-High,0.99029666,Very-High
Removal of remaining lung after prior lung surgery,Very-High,0.781355,Very-High
"Partial removal of lower esophagus, open chest and abdominal procedure or open abdominal procedure",Very-High,0.89907134,Very-High
Removal of lower spine bone and growth,Very-High,0.9610964,Very-High
"Removal of rectum with creation of large bowel opening through using an endoscope, abdominoperineal approach",Very-High,0.42772502,Very-High
Replacement of lower heart chamber assistive blood flow devices,Very-High,0.68691474,Very-High
Implantation or replacement of programmable spinal canal drug infusion pump,High,0.41151363,Very-High
"Removal of lower or sacral spine bone growth, transperitoneal or retroperitoneal approach",Very-High,0.9334077,Very-High
Removal or biopsy of upper spine bone growth,Very-High,0.79415524,Very-High
Repair of knee joint with hinged prosthesis,High,0.62718135,Very-High
Removal of end portion of stomach with attachment to small bowel,High,0.73534715,Very-High
"Repair of eardrum, ear canal, and bones",High,0.60120356,Very-High
Removal or biopsy of lower spine bone growth,Very-High,0.89306635,Very-High
"Repair of eardrum, ear canal, and bones with insertion of prosthesis",Very-High,0.92005056,Very-High
Removal of throat tissue,High,0.3383984,Very-High
Repair of membrane covering the brain,Very-High,0.6478216,Very-High
"Connection of vena cava and portal vein of liver, open procedure",High,0.8646642,Very-High
Insertion of adjustable stomach reduction device using an endoscope,High,0.7856978,Very-High
Replacement of aortic valve with prosthetic valve accessed through the skin,Very-High,0.681403,Very-High
Repair to restore urine flow in urinary duct (ureter),Low,0.9502589,Very-High
Placement of graft to repair abnormal heart artery,High,0.72650623,Very-High
Stereotactic implantation of brain electrodes for seizure monitoring,High,0.7910458,Very-High
Removal of brain tissue to relieve seizure activity,Very-High,0.96854734,Very-High
Bypass of diseased or blocked artery (groin to abdominal artery),High,0.6394497,Very-High
Enlargement of the bladder using a portion of bowel,Very-High,0.7806801,Very-High
Repair of blood vessel of abdomen with vein graft,Very-High,0.71754324,Very-High
Removal of bladder with transplantation of urinary ducts (ureters) to small or large bowel with creation of urinary opening,Very-High,0.9907637,Very-High
Partial removal of bone with release of spinal cord or spinal nerves of 1 interspace in upper spine,Very-High,0.93507296,Very-High
Stereotactic treatment of brain growth,Very-High,0.63525105,Very-High
Transplantation of donor kidney,High,0.7210104,Very-High
Partial removal of voice box,Very-High,0.39633882,Very-High
"Stereotactic biopsy, aspiration, or excision of brain lesion",Very-High,0.82436687,Very-High
Enlargement of blood outflow tract in right lower heart chamber,Very-High,0.6712551,Very-High
Incision of forehead bone for excision of pituitary gland tumor,Very-High,0.48746008,Very-High
Removal of growth in heart on heart-lung machine,Very-High,0.96109134,Very-High
Reshaping of bony cartilage dividing nasal passages,Very-High,0.80750465,Very-High
Replacement of lower heart chamber assistive blood flow devices on heart-lung machine,Very-High,0.8031272,Very-High
Heart artery bypass to repair multiple arteries,Very-High,0.97398156,Very-High
"Repair of eardrum, ear canal and bones with removal of mastoid bone",Very-High,0.81473976,Very-High
Excision of abnormal blood vessel at skull base or upper spine bones,Very-High,0.99676836,Very-High
Routine obstetric care following attempted vaginal delivery after previous cesarean delivery,Very-High,0.8707458,Very-High
Removal of lung and portion of windpipe cartilage,High,0.38403437,Very-High
Repair of anterior cruciate ligament of knee with assistance of an endoscope,Very-High,0.9035724,Very-High
Replacement of aortic valve with prosthetic valve,Very-High,0.89722615,Very-High
"Implantation of spinal neurostimulator electrodes, accessed through the skin",High,0.49330738,Very-High
Removal of prostate gland and surrounding lymph nodes on both sides of the pelvis through abdominal incision,Very-High,0.86693394,Very-High
Removal or biopsy of middle spine bone growth,Very-High,0.88728386,Very-High
Partial removal of bone with release of upper spinal cord or spinal nerves,Very-High,0.7340381,Very-High
Repair of congenital defect between both upper and lower heart chambers,Very-High,0.6257706,Very-High
Open treatment of broken of lower forearm or growth plate separation with insertion of hardware 3 or more fragments,High,0.98191065,Very-High
Reconstruction of hip socket and repair of thigh bone using an endoscope,High,0.7260747,Very-High
Partial removal of voice box,Very-High,0.39633882,Very-High
Plastic surgery to reconstruct breast,Very-High,0.40563375,Very-High
Removal of growth of thigh or knee bone,Moderate-High,0.66369957,Very-High
Repair of hinged joint of upper and lower jaw bones,High,0.88933975,Very-High
Removal of sac that covers the heart,High,0.5970422,Very-High
Insertion of lower spine spinous process distraction device using imaging guidance,Low,0.3047618,Very-High
Removal of stomach with upper small bowel attachment to esophagus,Very-High,0.937015,Very-High
Removal of eye contents with muscle or flap graft,High,0.9442362,Very-High
Insertion of permanent ocular prosthesis into orbit with muscle attachment,High,0.6496137,Very-High
Implantation of neurostimulator electrodes in brain,Very-High,0.9419578,Very-High
Removal or biopsy of middle spine bone growth,Very-High,0.88728386,Very-High
"Removal of tongue, floor of mouth, soft tissue, and lymph nodes",High,0.47344905,Very-High
Removal of upper spine disc and release of spinal cord and/or nerves,Very-High,0.7379618,Very-High
Creation of brain lesion by stereotactic method,Very-High,0.9918122,Very-High
"Fusion of lower spine bones with removal of disc, lateral approach",Very-High,0.89169043,Very-High
Bypass of diseased or blocked artery (groin to abdominal artery),High,0.6394497,Very-High
Implantation of brain electrode for seizure monitoring,Moderate-Low,0.3423114,Very-High
Drainage or biopsy of brain or lesion,Very-High,0.8660117,Very-High
"Placement of graft for repair of aorta with radiological supervision and interpretation, with 1 artery prosthesis",Very-High,0.93132126,Very-High
Impression and custom preparation of temporary oral prosthesis,Very-High,0.93984056,Very-High
"Implantation of peripheral nerve neurostimulator electrodes, accessed through the skin",Very-High,0.756669,Very-High
Removal of sac that covers the heart on heart-lung machine,Very-High,0.7156683,Very-High
Transplantation of donor kidney,High,0.7210104,Very-High
Reconstruction of lower jaw or cheek bone with insertion of implant,Very-High,0.9441249,Very-High
"Removal of middle spine bone growth, thoracolumbar approach",Very-High,0.953749,Very-High
Partial removal of stomach,High,0.33386162,Very-High
Incision to insert sacral nerve neurostimulator electrodes,Very-High,0.92553055,Very-High
Repair of wound to heart,Very-High,0.67087096,Very-High
Removal of brain tumor,Very-High,0.9914914,Very-High
Esophagus procedure using an endoscope,Moderate-Low,0.47296375,Very-High
Excision of skull to reduce facial nerve pressure,Very-High,0.9275622,Very-High
Connection of bile duct to small bowel,Very-High,0.80439526,Very-High
Removal of blood clot and portion of artery of abdominal aorta and groin artery,High,0.87109596,Very-High
Repair of valve between right upper and lower heart chambers,Very-High,0.7751679,Very-High
Drainage or removal of liver duct stone,High,0.83494955,Very-High
Replacement of valve between right heart chambers on heart-lung machine,Very-High,0.9556101,Very-High
Fusion of spine bones with removal of disc at lower spinal column with posterior instrumentation and image guidance,Very-High,0.9435769,Very-High
Placement of graft to aorta on heart-lung machine,Very-High,0.94376767,Very-High
Removal of bone from cavity behind eye,High,0.72272587,Very-High
Removal (5 centimeters or greater) tissue growth of back or flank,High,0.8335848,Very-High
Bone graft with microvascular connection,Very-High,0.9807575,Very-High
Connection of urinary duct (ureter) to kidney,High,0.60140336,Very-High
Removal of bladder and lymph nodes on both sides of pelvis,High,0.7662574,Very-High
Repair of diseased or bulging (aneurysm) artery of abdominal organ,Very-High,0.61285543,Very-High
Impression and custom preparation of prosthesis for roof of mouth enlargement,Very-High,0.816799,Very-High
Connection of bile duct to small bowel,Very-High,0.80439526,Very-High
Replacement of lower heart chamber assistive blood flow devices on heart-lung machine,Very-High,0.8031272,Very-High
Removal of large bowel with attachment of small bowel to rectum or creation of small bowel opening using an endoscope,Very-High,0.9566397,Very-High
Removal or biopsy of upper spine bone growth,Very-High,0.79415524,Very-High
Surgical removal of prostate and surrounding lymph nodes using an endoscope,Very-High,0.5241157,Very-High
Aspiration of blood accumulation in brain,Very-High,0.7418601,Very-High
"Removal of bone from lower spine for decompression of nerve tissue using imaging guidance, accessed through the skin",Moderate-Low,0.8999701,Very-High
Placement of tube with optical power to cornea,Low,0.9905736,Very-High
Removal or biopsy of middle spine bone growth,Very-High,0.88728386,Very-High
"Removal of tongue, floor of mouth, jaw bone, tissue, and lymph nodes",Very-High,0.88483953,Very-High
Repair of abnormal heart artery at its aortic origin,High,0.5688615,Very-High
Removal of a lung segment to reduce lung volume,Very-High,0.983817,Very-High
Bypass of diseased or blocked artery (groin to abdominal artery),High,0.6394497,Very-High
Removal of infected skull bone,Very-High,0.62372905,Very-High
Removal of lower spine bone and growth,Very-High,0.9610964,Very-High
"Partial removal of pancreas, bile duct and small bowel with connection of pancreas to small bowel",Very-High,0.94862753,Very-High
Removal (5 centimeters or greater) tissue growth of shoulder area,Very-High,0.4964842,Very-High
Implantation of spinal neurostimulator electrodes,Very-High,0.45047042,Very-High
Removal portion of lung tissue and segment of lung airway,Very-High,0.8170852,Very-High
Incision and repositioning of cheek bone,High,0.5498248,Very-High
Removal of abdominal lining and both ovaries and fallopian tubes with tumor reduction,Very-High,0.6735616,Very-High
Incision or excision of skull to reduce brain pressure,Very-High,0.9950793,Very-High
Repair of bulging of blood vessel (aneurysm) in brain,Very-High,0.6448955,Very-High
Repair of diseased or ruptured bulging (aneurysm) of abdominal aorta,Very-High,0.5207674,Very-High
"Placement of graft for repair of aorta with radiological supervision and interpretation, with 2 artery prostheses",Very-High,0.8193154,Very-High
Placement of multiple (more than 4 centimeter length) arm or leg nerve grafts,Very-High,0.6314797,Very-High
Removal of pancreatic tissue,Moderate-Low,0.25573295,Very-High
"Fusion of upper spine bones, posterior or posterolateral approach",Very-High,0.4311849,Very-High
Removal of voice box,Very-High,0.5216921,Very-High
"Insertion of stents into artery in one leg, endovascular, accessed through the skin or open procedure",Moderate-Low,0.8850586,Very-High
Heart artery bypass to repair multiple arteries,Very-High,0.97398156,Very-High
Repair of bulging of blood vessel (aneurysm) in brain,Very-High,0.6448955,Very-High
"Removal of middle spine bone with release of spinal cord and/or nerves, transthoracic approach",Moderate-Low,0.5755732,Very-High
Impression and custom preparation of permanent oral prosthesis,Very-High,0.6735186,Very-High
Repair of congenital defect in right or left heart chamber,High,0.60037905,Very-High
Repair of webbed finger,High,0.7671413,Very-High
Repair of valve between left heart chambers on heart-lung machine,Very-High,0.9872289,Very-High
Removal of a segment of lung tissue using an endoscope,Very-High,0.67008823,Very-High
"Incision, stretching, and suture of skin",Moderate-High,0.3965403,Very-High
Reconstruction of hip socket using an endoscope,Very-High,0.6176763,Very-High
Removal of esophagus,High,0.3448194,Very-High
Heart artery bypass to repair one artery,Very-High,0.76825947,Very-High
Repair of detached retina and drainage of eye fluid between lens and retina,High,0.5205103,Very-High
Partial removal of one lung to reduce lung volume using an endoscope,Very-High,0.97669774,Very-High
Removal of upper spine bone and growth,Very-High,0.9475441,Very-High
Bone graft of pelvic bone with microvascular connection,Very-High,0.98050517,Very-High
Re-exploration of spine repair with release of lower spinal cord or nerves,Very-High,0.5922642,Very-High
Placement of tube with optical power to cornea,Low,0.9905736,Very-High
Stereotactic treatment of spine growth,High,0.3614854,Very-High
"Repair of eardrum, ear canal and bones with removal of mastoid bone",Very-High,0.81473976,Very-High
"Destruction of 1 or more growths in liver, accessed through the skin",High,0.93369955,Very-High
Partial removal of middle spine bone with release of spinal cord and/or nerves,Very-High,0.9398291,Very-High
Removal of brain cyst or creation of drainage tract,Very-High,0.9185818,Very-High
Repair of wrist joint,High,0.6418715,Very-High
Repair of bony defect of forehead and eye bones,Very-High,0.5571655,Very-High
Repair of ligament at elbow,High,0.85432667,Very-High
Removal of growth of sclera,Moderate-High,0.57919717,Very-High
Removal of blood clot in pulmonary (lung) artery on heart-lung machine,High,0.7713663,Very-High
"Implantation of spinal neurostimulator electrodes, accessed through the skin",High,0.49330738,Very-High
Removal of growth of sciatic nerve,Very-High,0.55617625,Very-High
"Repair of eardrum, ear canal, and bones",High,0.60120356,Very-High
"Implantation and removal of trial spinal neurostimulator electrode arrays, accessed through the skin or open procedure",Moderate-Low,0.47579178,Very-High
Amputation of entire arm with removal shoulder blade and a portion of collar bone,Very-High,0.55655247,Very-High
Creation of brain fluid drainage shunt,Very-High,0.8452305,Very-High
Bypass of diseased or blocked artery (arm to lower thigh or leg artery),High,0.99356246,Very-High
Open treatment of broken jaw bone,High,0.74047554,Very-High
Removal of upper spine bone growth,Very-High,0.94086325,Very-High
Repair of shoulder rotator cuff using an endoscope,High,0.5516732,Very-High
Transplantation of donor pancreas,Very-High,0.48949584,Very-High
Repair of tendons of outer forearm at wrist joint,Moderate-High,0.50619674,Very-High
Open treatment of broken jaw bone with insertion of hardware or oral splint,Very-High,0.8879152,Very-High
"Removal of lymph nodes, muscle, and tissue of neck",Moderate-High,0.59504145,Very-High
